title,company,employment_type,job_level,category,salary_lower,salary_upper,salary_time_interval,roles,requirements
Senior Data Modeler,KELLY SERVICES (SINGAPORE) PTE. LTD.,Contract,Non-executive,Information Technology,10000.0,15000.0,Monthly," Primary responsibility for Data Modelling across PRU-MIS platform, Data Lake and other sources Responsible for the design and development of the conceptual, logical and physical data models based on source systems (LIFE/Asia and GROUP/Asia AS/400 technology)   "," Primary responsibility for Data Modelling across PRU-MIS platform, Data Lake and other sources Responsible for the design and development of the conceptual, logical and physical data models based on source systems (LIFE/Asia and GROUP/Asia AS/400 technology)   "
Senior Data Modeler,KELLY SERVICES (SINGAPORE) PTE. LTD.,Contract,Non-executive,Information Technology,8000.0,12000.0,Monthly," Primary responsibility for Data Modelling across PRU-MIS platform, Data Lake and other sources Responsible for the design and development of the conceptual, logical and physical data models based on source systems (LIFE/Asia and GROUP/Asia AS/400 technology)   "," Primary responsibility for Data Modelling across PRU-MIS platform, Data Lake and other sources Responsible for the design and development of the conceptual, logical and physical data models based on source systems (LIFE/Asia and GROUP/Asia AS/400 technology)   "
Senior Data Modeler,KELLY SERVICES (SINGAPORE) PTE. LTD.,Contract,Non-executive,Information Technology,6000.0,9000.0,Monthly," Primary responsibility for Data Modelling across PRU-MIS platform, Data Lake and other sources Responsible for the design and development of the conceptual, logical and physical data models based on source systems (LIFE/Asia and GROUP/Asia AS/400 technology)   "," Primary responsibility for Data Modelling across PRU-MIS platform, Data Lake and other sources Responsible for the design and development of the conceptual, logical and physical data models based on source systems (LIFE/Asia and GROUP/Asia AS/400 technology)   "
Data Analyst,Company Undisclosed,"Contract, Full Time","Executive, Junior Executive","Consulting , Engineering, Logistics / Supply Chain",2500.0,3000.0,Monthly, Generate weekly/monthly report for data analysis Conducting team and market research Liaise with relevant stakeholders on project updates Provide solution/recommendation to clients within region Perform administrative duties when required , Generate weekly/monthly report for data analysis Conducting team and market research Liaise with relevant stakeholders on project updates Provide solution/recommendation to clients within region Perform administrative duties when required 
"Senior Executive, Data Services",Singapore Land Authority,Contract,Fresh/entry level,"Information Technology, Public / Civil Service",2800.0,5600.0,Monthly,"Senior Executive, Data Services
Job Scope:

Provide system support to internal users. Manage IT vendors to ensure proper and timely closure of reported issues
Support internal business units in their data sharing efforts initiatives. Preparation of data for sharing in internal/external data sharing platforms
Coordinate with internal stakeholders to prepare and compile data for reporting of corporate performance indicators
Conduct audit on spatial data. Work closely with internal users to ensure reported data issues are rectified
Perform data and geo-spatial analysis to fulfil business user requirements

 
Requirements:

Degree in Information Technology or Geographic Information Systems (GIS), with good understanding on the concepts/applications of GIS
Working experience in IT and/or GIS projects
Knowledge and working experience in data analysis/audits
Pro-active, resourceful, tech savvy and willing to learn
Meticulous and analytical mind, hands-on and performance driven

 ",
"Data Analyst, Trust and Safety",AIRBNB SINGAPORE PRIVATE LIMITED,Full Time,Senior Executive,Risk Management,5333.0,10000.0,Monthly,"Founded in 2008, Airbnb is a global travel community that offers magical end-to-end trips, including where you stay, what you do and the people you meet. Airbnb uniquely leverages technology to economically empower millions of people around the world to unlock and monetize their spaces, passions and talents to become hospitality entrepreneurs. Airbnb’s accommodation marketplace offers access to millions of places to stay in more than 191 countries, from apartments and villas to castles, treehouses and B&Bs. With Experiences, people can see a different side to a destination through unique, handcrafted activities run by locals.All of this is brought together in one easy-to-use and beautifully designed website and app. No global movement springs from individuals. It takes an entire team united behind something big. On the Trust and Safety team at Airbnb, we’re proud to be at the forefront of the sharing economy. We recognize that we are the leaders of a new, worldwide phenomenon, and it’s why we’ve worked so hard to build the trust at its foundation. With 100 million lifetime guests, and 3 million listings in over 190 countries, trust is what makes it work. Together, we work hard, we laugh a lot, and we are passionate about working to create the most trusted community in the world. We are looking for a Business Analyst to support the Risk operations team with strategic operations analysis, identify performance trends, scan business/industry trends, review financial analyses and interpret data. To succeed in this role, one must have a passion for driving business decisions. Duties and Responsibilities:  Use strategic thinking to see the big picture, determine the problem and understand fundamental parts of the problem Synthesize findings from analysis and make verbal/written recommendations to upper management Prepare and deliver insights and recommendations based on analyses Visualization of data to answer business challenges, in accordance with the Operations Functional Managers needs Working alongside and partner closely with T&S Leadership on ​tasks and projects as needed Evaluate Partner sites performance and make recommendations accordingly Building effective relationships with other teams within Airbnb as necessary ","Founded in 2008, Airbnb is a global travel community that offers magical end-to-end trips, including where you stay, what you do and the people you meet. Airbnb uniquely leverages technology to economically empower millions of people around the world to unlock and monetize their spaces, passions and talents to become hospitality entrepreneurs. Airbnb’s accommodation marketplace offers access to millions of places to stay in more than 191 countries, from apartments and villas to castles, treehouses and B&Bs. With Experiences, people can see a different side to a destination through unique, handcrafted activities run by locals.All of this is brought together in one easy-to-use and beautifully designed website and app. No global movement springs from individuals. It takes an entire team united behind something big. On the Trust and Safety team at Airbnb, we’re proud to be at the forefront of the sharing economy. We recognize that we are the leaders of a new, worldwide phenomenon, and it’s why we’ve worked so hard to build the trust at its foundation. With 100 million lifetime guests, and 3 million listings in over 190 countries, trust is what makes it work. Together, we work hard, we laugh a lot, and we are passionate about working to create the most trusted community in the world. We are looking for a Business Analyst to support the Risk operations team with strategic operations analysis, identify performance trends, scan business/industry trends, review financial analyses and interpret data. To succeed in this role, one must have a passion for driving business decisions. Duties and Responsibilities:  Use strategic thinking to see the big picture, determine the problem and understand fundamental parts of the problem Synthesize findings from analysis and make verbal/written recommendations to upper management Prepare and deliver insights and recommendations based on analyses Visualization of data to answer business challenges, in accordance with the Operations Functional Managers needs Working alongside and partner closely with T&S Leadership on ​tasks and projects as needed Evaluate Partner sites performance and make recommendations accordingly Building effective relationships with other teams within Airbnb as necessary "
Risk & Data- Business Analyst /  Quality Assurance /  Data Modeler,ON DEMAND AGILITY SOLUTIONS PTE. LTD.,Full Time,Executive,Banking and Finance,5000.0,6200.0,Monthly,"Risk and Data - Business Analyst/ Quality Assurance/ Data Modeler  Specific deliverables of the role: •    Understand and analyze risk and finance data requirements to create strategic data models and data dictionary for different data classes  eg. sensitivities, trade, position, reference data, accounting, scenario. •    Understand and analyze risk & finance policies, methodology documents, measure calculations, data flow and derivation across risk and finance areas i.e. capital, accounting, market risk, credit risk, operational risk & liquidity risk, to create measure models. •    Understand and capture data and reporting requirements from risk and finance projects in data models and data dictionary.  The role involves: •    The primary focus of the role involves gathering of data requirements, analysis and data modelling & documentation. •    The key elements include planning, assessment of completeness and accuracy of the data, specification of data taxonomy and derivation process. •    Understanding the various processes to generate the risk and finance calculations, measurements and reports. •    This will involve evaluation and analysis of risk and finance exposures by employing statistical and other approaches. •    This role will work closely with the Risk Managers, Business SMEs, Front Office IT, Risk and Finance IT, Risk/Finance Controllers, Operations and counterparts in other regions   ","Risk and Data - Business Analyst/ Quality Assurance/ Data Modeler  Specific deliverables of the role: •    Understand and analyze risk and finance data requirements to create strategic data models and data dictionary for different data classes  eg. sensitivities, trade, position, reference data, accounting, scenario. •    Understand and analyze risk & finance policies, methodology documents, measure calculations, data flow and derivation across risk and finance areas i.e. capital, accounting, market risk, credit risk, operational risk & liquidity risk, to create measure models. •    Understand and capture data and reporting requirements from risk and finance projects in data models and data dictionary.  The role involves: •    The primary focus of the role involves gathering of data requirements, analysis and data modelling & documentation. •    The key elements include planning, assessment of completeness and accuracy of the data, specification of data taxonomy and derivation process. •    Understanding the various processes to generate the risk and finance calculations, measurements and reports. •    This will involve evaluation and analysis of risk and finance exposures by employing statistical and other approaches. •    This role will work closely with the Risk Managers, Business SMEs, Front Office IT, Risk and Finance IT, Risk/Finance Controllers, Operations and counterparts in other regions   "
Datawarehouse Consultant,R SYSTEMS (SINGAPORE) PTE LIMITED,Full Time,Executive,Information Technology,6000.0,7000.0,Monthly," Experience working with business users to concept, generate and deliver data management solutions, dashboards and reporting . Working knowledge of BI (business intelligence) or analytics tools required "," Experience working with business users to concept, generate and deliver data management solutions, dashboards and reporting . Working knowledge of BI (business intelligence) or analytics tools required "
Business Data Analyst,CAPGEMINI SINGAPORE PTE. LTD.,"Permanent, Contract",Professional,Information Technology,5000.0,7000.0,Monthly,"We are hiring for a business data analyst who will play an important role in one of our client projects. Your role in the project: You will be responsible in determining, managing and governance of the regional Business Intelligence systems. You will also be responsible in delivering enhancement and projects to the markets in time and in good quality. Your expertise is required to define the best solution for the market demands, identifying and defining process improvement opportunities. You will need to conduct analysis to include requirements, activities and design with performance monitoring and quality control plans in place. You will be also the connecting party between the end users, regional and headquarters IT, managing market expectations and deliverables.    Expertise  In-depth know how on data models, database design development, data warehousing, data mining and data mapping techniques. Acquiring data from primary or secondary data sources and maintaining databases/data systems. Interpreting data, analyzing results using statistical techniques, providing ongoing reports and other strategies that optimize statistical efficiency and quality. Identify best practices of data extraction and performance, evaluate and identify how the technology will improve areas of operational efficiency and automation. To develop Requirement Specifications, Design documents and Test Scenarios / Test Cases. To support markets in finalizing the scope for functionalities. To support markets in preparing UAT test cases, UAT plan, troubleshooting and execution. To communicate with stake holder and update on project status from functionality point of view. To initiate and control technical development and configurations with the vendor. To provide Functional and Technical support during Incident fixing, Change Request developments, Service Transition & Validation. Daily management of Incident Management Process within business unit / location. Analysis of Incident Reports, recognition of process weaknesses and initiation of 	improvement activities. Coordination of major incident handling and regular information about current status Manage service transition through change management  Vendor Management:  Assess and enhance vendors, their performance in order to meet business needs and minimize risks Producing and monitoring Service Level Agreements Release Planning Updating on the quality of release  Stakeholder Management:  Managing the stakeholder communication and satisfaction, and strategies alignment for the region Stakeholder consulting and involving stakeholders where relevant, and evaluating the priority and effectiveness of these strategies   Communication and Leadership  Develop and manage relationships with stakeholders in the markets and the Region; adjust communication style and detail level to different business partners Steer internal and external delivery teams Initiate proactively automation and enhancement initiatives, lead discussions with the end users on best practices; suggest solutions Communicate and de-escalate/escalate on issue topics, demands etc. Identify business priorities among concurrent demands and communicate these to the markets Stay customer-oriented  And any reasonable assigned job duties.","We are hiring for a business data analyst who will play an important role in one of our client projects. Your role in the project: You will be responsible in determining, managing and governance of the regional Business Intelligence systems. You will also be responsible in delivering enhancement and projects to the markets in time and in good quality. Your expertise is required to define the best solution for the market demands, identifying and defining process improvement opportunities. You will need to conduct analysis to include requirements, activities and design with performance monitoring and quality control plans in place. You will be also the connecting party between the end users, regional and headquarters IT, managing market expectations and deliverables.    Expertise  In-depth know how on data models, database design development, data warehousing, data mining and data mapping techniques. Acquiring data from primary or secondary data sources and maintaining databases/data systems. Interpreting data, analyzing results using statistical techniques, providing ongoing reports and other strategies that optimize statistical efficiency and quality. Identify best practices of data extraction and performance, evaluate and identify how the technology will improve areas of operational efficiency and automation. To develop Requirement Specifications, Design documents and Test Scenarios / Test Cases. To support markets in finalizing the scope for functionalities. To support markets in preparing UAT test cases, UAT plan, troubleshooting and execution. To communicate with stake holder and update on project status from functionality point of view. To initiate and control technical development and configurations with the vendor. To provide Functional and Technical support during Incident fixing, Change Request developments, Service Transition & Validation. Daily management of Incident Management Process within business unit / location. Analysis of Incident Reports, recognition of process weaknesses and initiation of 	improvement activities. Coordination of major incident handling and regular information about current status Manage service transition through change management  Vendor Management:  Assess and enhance vendors, their performance in order to meet business needs and minimize risks Producing and monitoring Service Level Agreements Release Planning Updating on the quality of release  Stakeholder Management:  Managing the stakeholder communication and satisfaction, and strategies alignment for the region Stakeholder consulting and involving stakeholders where relevant, and evaluating the priority and effectiveness of these strategies   Communication and Leadership  Develop and manage relationships with stakeholders in the markets and the Region; adjust communication style and detail level to different business partners Steer internal and external delivery teams Initiate proactively automation and enhancement initiatives, lead discussions with the end users on best practices; suggest solutions Communicate and de-escalate/escalate on issue topics, demands etc. Identify business priorities among concurrent demands and communicate these to the markets Stay customer-oriented  And any reasonable assigned job duties."
Data Analyst,TRIBAL WORLDWIDE PTE. LTD.,"Permanent, Full Time",Executive,Advertising / Media ,3500.0,4500.0,Monthly,"Tribal Worldwide is a full-service interactive agency that focuses on across the board front-end digital solutions from web to mobile and beyond.  Tribal Worldwide is committed towards creating digital solutions through original digital marketing programmes which generate compelling experience for the end-user.  First founded in 2001 as a division of DDB Group Singapore, Tribal Worldwide is one of the 35 Tribal Worldwide’s offices spanning 21 countries. Data Analyst (I like to call it Data-Driven Growth Hacker) Guided by data, you will find actionable insights to help clients grow their business. Numbers are your best friends and you find no issues implementing the tracking required, analyzing the data and give the right recommendations. From automobile to travel to government account, no one problem (which data can solve) is unique. This role operates within the Business Technology consultancy arm of Tribal DDB Group Singapore, working alongside the planning team and other DDB Group’s specialized division of digital, social content, shopper marketing and social good. Responsibilities:  Reporting in to the Director of Business Technology, you work along account leads to develop strategic framework, standardized metrics and roadmap for clients to start their data-driven marketing journey. Develop solution for clients that leverage on their current data set and help optimize their advertising expenditures. Develop reporting dashboards (excel, Tableau) for faster decision making. ","Tribal Worldwide is a full-service interactive agency that focuses on across the board front-end digital solutions from web to mobile and beyond.  Tribal Worldwide is committed towards creating digital solutions through original digital marketing programmes which generate compelling experience for the end-user.  First founded in 2001 as a division of DDB Group Singapore, Tribal Worldwide is one of the 35 Tribal Worldwide’s offices spanning 21 countries. Data Analyst (I like to call it Data-Driven Growth Hacker) Guided by data, you will find actionable insights to help clients grow their business. Numbers are your best friends and you find no issues implementing the tracking required, analyzing the data and give the right recommendations. From automobile to travel to government account, no one problem (which data can solve) is unique. This role operates within the Business Technology consultancy arm of Tribal DDB Group Singapore, working alongside the planning team and other DDB Group’s specialized division of digital, social content, shopper marketing and social good. Responsibilities:  Reporting in to the Director of Business Technology, you work along account leads to develop strategic framework, standardized metrics and roadmap for clients to start their data-driven marketing journey. Develop solution for clients that leverage on their current data set and help optimize their advertising expenditures. Develop reporting dashboards (excel, Tableau) for faster decision making. "
"Senior Analyst, IT (Data Analytics)",TOSS-EX PTE. LTD.,Full Time,Professional,Information Technology,4000.0,5500.0,Monthly," Understand and gather business requirements to design and develop data models, dashboards, graphs and visualization to meet both end users and reporting needs and facilitate sharing of business intelligence between multiple data sources (structured and unstructured date) using Qliksense and MSSQL Develop and compose functional and design specifications Optimize BI data model and dashboard to ensure BI applications are run at optimum performance  Promote QlikSense as self-help reporting tool with aim to increase the adoption rate of utilization Recommend and carry out recommendations to improve IT systems capabilities to better delivery of data in a way that will be easily understand by business users to help them in decision making "," Understand and gather business requirements to design and develop data models, dashboards, graphs and visualization to meet both end users and reporting needs and facilitate sharing of business intelligence between multiple data sources (structured and unstructured date) using Qliksense and MSSQL Develop and compose functional and design specifications Optimize BI data model and dashboard to ensure BI applications are run at optimum performance  Promote QlikSense as self-help reporting tool with aim to increase the adoption rate of utilization Recommend and carry out recommendations to improve IT systems capabilities to better delivery of data in a way that will be easily understand by business users to help them in decision making "
Data Technologist,RAKUTEN ASIA PTE. LTD.,Permanent,Middle Management,Information Technology,5000.0,8000.0,Monthly," Communicate with stakeholders, explaining analytics plan, methodology, and expectation. Identify gaps or opportunities in AD/Marketing performance, develop potential solutions to fill these gaps Understand structured and unstructured datasets Generate insights using data science technologies Create and automate the data workflows such as extraction, transformation and load (ETL) Manage data science initiatives in a cycle of planning, modeling, test, deployment, evaluation Enhance, educate, and guide your team in the specialization of Data sciences to achieve high agility, high contribution to business, and catching up state-of-the-art technologies related to advertisement industries by bringing your knowledge/experience to team. "," Communicate with stakeholders, explaining analytics plan, methodology, and expectation. Identify gaps or opportunities in AD/Marketing performance, develop potential solutions to fill these gaps Understand structured and unstructured datasets Generate insights using data science technologies Create and automate the data workflows such as extraction, transformation and load (ETL) Manage data science initiatives in a cycle of planning, modeling, test, deployment, evaluation Enhance, educate, and guide your team in the specialization of Data sciences to achieve high agility, high contribution to business, and catching up state-of-the-art technologies related to advertisement industries by bringing your knowledge/experience to team. "
DWH Consultant,ECNET LIMITED,Full Time,Middle Management,Information Technology,6000.0,7000.0,Monthly,Design a BI Solution Manage full SDLC of BI solution  Perform full product review and selection for multiple BI vendors Control cross department data access matrix Govern best practice of data warehouse and BI design,Design a BI Solution Manage full SDLC of BI solution  Perform full product review and selection for multiple BI vendors Control cross department data access matrix Govern best practice of data warehouse and BI design
Data Analyst,OPTIMUM SOLUTIONS (SINGAPORE) PTE LTD,Full Time,Middle Management,Information Technology,6000.0,8000.0,Monthly,"ETL and Data warehouse projects. Developes ETL solutions for complex, large-volume data warehouses and business intelligence systems using TERADATA, Hadoop, Oracle, Informatica Full exposure on the entire software development life cycle (SDLC): Worked on entire life cycle of projects which includes requirement gathering, Requirement Traceability Matrix, design (logical data model, physical data model), Effort estimation, Coding & unit testing, impact analysis, performance reviews, trouble shooting, code migration and PIR, post Production support  Having strong technical expertise in creating & optimizing Teradata (BTEQ, Fastload, Multiload and TPT) Systems and creating & optimizing Informatica Mappings, Tasks and Workflows. Experienced in Business Object and Cognos Reports, ERWIN tool. Experienced in complete execution of the project in Agile Methodology by estimating the user stories (requirements), Task tracking and mentoring the team etc. Strong analytical problem-solving skills and Decision-Making attitude Ability to easily grasp new concepts. Good communication and inter-personal skills, accustomed to work in a team environment with tight schedules and under pressure.   ","ETL and Data warehouse projects. Developes ETL solutions for complex, large-volume data warehouses and business intelligence systems using TERADATA, Hadoop, Oracle, Informatica Full exposure on the entire software development life cycle (SDLC): Worked on entire life cycle of projects which includes requirement gathering, Requirement Traceability Matrix, design (logical data model, physical data model), Effort estimation, Coding & unit testing, impact analysis, performance reviews, trouble shooting, code migration and PIR, post Production support  Having strong technical expertise in creating & optimizing Teradata (BTEQ, Fastload, Multiload and TPT) Systems and creating & optimizing Informatica Mappings, Tasks and Workflows. Experienced in Business Object and Cognos Reports, ERWIN tool. Experienced in complete execution of the project in Agile Methodology by estimating the user stories (requirements), Task tracking and mentoring the team etc. Strong analytical problem-solving skills and Decision-Making attitude Ability to easily grasp new concepts. Good communication and inter-personal skills, accustomed to work in a team environment with tight schedules and under pressure.   "
Data Analyst,LYJ INTERNATIONAL PTE. LTD.,Full Time,"Executive, Junior Executive","Information Technology, Others",3000.0,5000.0,Monthly,"Data Analytics is a multi-disciplinary function that involves good programming skills, strong fundamentals in mathematics and keen commercial sense. At Yventures, data analytics forms the core of our decision making and is a vital function to our company. Through the use of proprietary algorithms, we are able to gain an edge in today’s e-commerce marketplace. Successful hires will start off with assisting in day to day analytics where programming knowledge is required to be functional. Over time, data analysts will be given a chance to design and improve on algorithms.","Data Analytics is a multi-disciplinary function that involves good programming skills, strong fundamentals in mathematics and keen commercial sense. At Yventures, data analytics forms the core of our decision making and is a vital function to our company. Through the use of proprietary algorithms, we are able to gain an edge in today’s e-commerce marketplace. Successful hires will start off with assisting in day to day analytics where programming knowledge is required to be functional. Over time, data analysts will be given a chance to design and improve on algorithms."
"Senior Business Data Analyst (SSIS, T SQL and Data Mappring is Must)",OPTIMUM SOLUTIONS (SINGAPORE) PTE LTD,Contract,Senior Executive,Information Technology,6000.0,10000.0,Monthly,"Optimum Solutions (Company Registration Number: 199700895N), is a full spectrum Software Solutions and Services Company. Software services from Optimum are designed to deliver Enterprise Client-Server/ Multi-tier and Web based solutions across the entire value chain, spanning on-site consulting services to turnkey software projects. We started our operations in March 1997 ","Optimum Solutions (Company Registration Number: 199700895N), is a full spectrum Software Solutions and Services Company. Software services from Optimum are designed to deliver Enterprise Client-Server/ Multi-tier and Web based solutions across the entire value chain, spanning on-site consulting services to turnkey software projects. We started our operations in March 1997 "
Data Warehousing Analyst,LINKSURE NETWORK HOLDING PTE. LIMITED,Permanent,Junior Executive,Information Technology,,,," Design, build, optimize and support data tables and ETL processes in production Manage the delivery of high impact dashboards and data visualizations Build and maintain optimal data pipeline architecture, data warehouse, including large-scale ETL, OLAP design, dependency management, etc. Collaborate with product and engineering teams to understand needs and assist with data-related issues and deliver analytics reports Analyse the A/B experiment data, provide actionable insights to drive key business decisions "," Design, build, optimize and support data tables and ETL processes in production Manage the delivery of high impact dashboards and data visualizations Build and maintain optimal data pipeline architecture, data warehouse, including large-scale ETL, OLAP design, dependency management, etc. Collaborate with product and engineering teams to understand needs and assist with data-related issues and deliver analytics reports Analyse the A/B experiment data, provide actionable insights to drive key business decisions "
Data Scientist (JD#4567),SCIENTE INTERNATIONAL PTE. LTD.,"Contract, Full Time",Professional,Banking and Finance,,,,An excellent opportunity to gain experience in machine learning as a Data Scientist with a well-established bank.,An excellent opportunity to gain experience in machine learning as a Data Scientist with a well-established bank.
Data Engineer - MSBI Stack,ITCAN PTE. LIMITED,Full Time,Professional,Information Technology,5000.0,7000.0,Monthly,"1. Designs and creates information store / data warehouse and all related extraction, transformation and load of data functions 2. Experts at taking a big-picture view of a company's data situation 3. Proficient in able to read, analyze and digest what a business wants to accomplish with its data, understand data models and translate them into the best possible design of Databases and ETL processes 4. Executes basic and advanced transformation activities such as normalization, cleansing, aggregation, summarizing, and integration 5. Designs automation processes to control data access, transformation and movement; ensures source system data availability and update accessibility, data integrity, restorability and appropriately handles errors in a timely manner 6. Develops logical and physical data flow models for ETL applications. Translates data access, transformation and movement requirements into functional requirements and mapping designs 7. Plans and conducts ETL unit and development tests; monitors results and takes corrective action, when necessary 8. Plans, coordinates and implements security measures to safeguard data in information store / datawarehouse against accidental or unauthorized damage, modification or disclosure 9. Analysis of business requirements document created by Data Architect team 10. Create SSIS packages based on mapping document 11. Unit test & optimize SSIS package according to business needs 12. Document technical details of ETL project in Excel & word documents 13. Code maintenance in TFS (Branching/Merging) 14. Contact Data Architects for any queries/confusions/design changes for IS","1. Designs and creates information store / data warehouse and all related extraction, transformation and load of data functions 2. Experts at taking a big-picture view of a company's data situation 3. Proficient in able to read, analyze and digest what a business wants to accomplish with its data, understand data models and translate them into the best possible design of Databases and ETL processes 4. Executes basic and advanced transformation activities such as normalization, cleansing, aggregation, summarizing, and integration 5. Designs automation processes to control data access, transformation and movement; ensures source system data availability and update accessibility, data integrity, restorability and appropriately handles errors in a timely manner 6. Develops logical and physical data flow models for ETL applications. Translates data access, transformation and movement requirements into functional requirements and mapping designs 7. Plans and conducts ETL unit and development tests; monitors results and takes corrective action, when necessary 8. Plans, coordinates and implements security measures to safeguard data in information store / datawarehouse against accidental or unauthorized damage, modification or disclosure 9. Analysis of business requirements document created by Data Architect team 10. Create SSIS packages based on mapping document 11. Unit test & optimize SSIS package according to business needs 12. Document technical details of ETL project in Excel & word documents 13. Code maintenance in TFS (Branching/Merging) 14. Contact Data Architects for any queries/confusions/design changes for IS"
Datawarehouse Consultant,INFINITE COMPUTER SOLUTIONS PTE LTD,Full Time,Professional,Information Technology,5000.0,7500.0,Monthly," Strong experience on ETL Informatica tool and Data Warehousing concepts Responsible to work as developer for Data Integration using Informatica Strong exposure towards end to end Informatica implementation Deep hands-on knowledge of Mappings, Workflows, and Applications Understand reusability, parameterization, and workflow design Strong Informatica technical knowledge in the areas of Informatica Developer Components. Knowledge and programming experience in PL/SQL and UNIX shell scripting is a must. Interprets and writes complex SQL queries and stored procedures. Strong technical and analytical skills   "," Strong experience on ETL Informatica tool and Data Warehousing concepts Responsible to work as developer for Data Integration using Informatica Strong exposure towards end to end Informatica implementation Deep hands-on knowledge of Mappings, Workflows, and Applications Understand reusability, parameterization, and workflow design Strong Informatica technical knowledge in the areas of Informatica Developer Components. Knowledge and programming experience in PL/SQL and UNIX shell scripting is a must. Interprets and writes complex SQL queries and stored procedures. Strong technical and analytical skills   "
